,Province,Pollutant,Year,Value,Per Capita,By Capita,Death,Death per Capita
893,NL,NOX,2017,41551.71862543191,528607.0,0.07860606958559366,25867,0.048934274423153686
894,NL,VOC,2017,21549.40385346929,528607.0,0.0407663989570121,25867,0.048934274423153686
895,PE,NH3,2017,2582.1140867039926,149704.75,0.017248043810927795,25867,0.1727867686229061
896,PE,CO,2017,21390.423187010885,149704.75,0.1428840647141182,25867,0.1727867686229061
897,PE,SOX,2017,322.4608218025625,149704.75,0.002153978559815654,25867,0.1727867686229061
898,PE,NOX,2017,4061.845976818248,149704.75,0.027132378744283318,25867,0.1727867686229061
899,PE,VOC,2017,5229.042038930636,149704.75,0.034929032237992694,25867,0.1727867686229061
900,AB,NH3,2018,130492.08344071465,4291624.75,0.03040621933236699,27465,0.006399674156040786
901,AB,CO,2018,1001193.5531940853,4291624.75,0.23329009676209114,27465,0.006399674156040786
902,AB,SOX,2018,225758.93672194,4291624.75,0.052604537878559864,27465,0.006399674156040786
903,AB,NOX,2018,625976.446078691,4291624.75,0.14586001399089962,27465,0.006399674156040786
904,AB,VOC,2018,501074.8373153089,4291624.75,0.11675644225775073,27465,0.006399674156040786
905,BC,NH3,2018,20962.112257326105,5000358.25,0.0041921220859177655,27465,0.005492606454747517
906,BC,CO,2018,693402.9002921798,5000358.25,0.13867064430677137,27465,0.005492606454747517
907,BC,SOX,2018,73356.01798952006,5000358.25,0.014670152481478713,27465,0.005492606454747517
908,BC,NOX,2018,223692.23969135195,5000358.25,0.04473524265813394,27465,0.005492606454747517
909,BC,VOC,2018,141676.0150762879,5000358.25,0.028333172943416186,27465,0.005492606454747517
910,ON,NH3,2018,87464.84544739642,14281018.25,0.006124552459513622,27465,0.0019231821932585234
911,ON,CO,2018,1282041.265185947,14281018.25,0.08977239877037109,27465,0.0019231821932585234
912,ON,SOX,2018,145351.3765603188,14281018.25,0.010177942077786982,27465,0.0019231821932585234
913,ON,NOX,2018,277779.95817863184,14281018.25,0.01945099105090996,27465,0.0019231821932585234
914,ON,VOC,2018,352142.71332500054,14281018.25,0.024658095603582085,27465,0.0019231821932585234
915,MB,NH3,2018,58363.658370399615,1350566.5,0.04321420557255019,27465,0.020335910893687945
916,MB,CO,2018,175415.19851004114,1350566.5,0.1298826814599956,27465,0.020335910893687945
917,MB,SOX,2018,40253.06972837922,1350566.5,0.029804581802065442,27465,0.020335910893687945
918,MB,NOX,2018,43003.84924884436,1350566.5,0.031841341576919285,27465,0.020335910893687945
919,MB,VOC,2018,64355.55982619489,1350566.5,0.04765078937334436,27465,0.020335910893687945
920,NB,NH3,2018,3666.7093767029855,769856.25,0.004762849397797297,27465,0.03567549136608295
921,NB,CO,2018,135304.17746888893,769856.25,0.175752521940153,27465,0.03567549136608295
922,NB,SOX,2018,22209.847969806466,769856.25,0.028849344237715114,27465,0.03567549136608295
923,NB,NOX,2018,27771.219372212767,769856.25,0.03607325311993345,27465,0.03567549136608295
924,NB,VOC,2018,28217.943814127648,769856.25,0.03665352306242581,27465,0.03567549136608295
925,NS,NH3,2018,3553.9920679907227,957577.25,0.003711441628328913,27465,0.028681759095676093
926,NS,CO,2018,133325.25577741535,957577.25,0.1392318539077817,27465,0.028681759095676093
927,NS,SOX,2018,64729.47057985132,957577.25,0.06759712658153827,27465,0.028681759095676093
928,NS,NOX,2018,40218.41774155385,957577.25,0.0420001809165306,27465,0.028681759095676093
929,NS,VOC,2018,32036.74743395419,957577.25,0.03345604486108478,27465,0.028681759095676093
930,QC,NH3,2018,66137.22237146636,8388648.75,0.007884132992392412,27465,0.003274067232818635
931,QC,CO,2018,1267079.3878455244,8388648.75,0.15104689987711362,27465,0.003274067232818635
932,QC,SOX,2018,96665.26219030752,8388648.75,0.011523341252106606,27465,0.003274067232818635
933,QC,NOX,2018,173272.6660459863,8388648.75,0.020655611077527388,27465,0.003274067232818635
934,QC,VOC,2018,233618.2548453813,8388648.75,0.027849330900329008,27465,0.003274067232818635
935,SK,NH3,2018,102697.63735440078,1160701.5,0.08847893911949005,27465,0.023662414496750456
936,SK,CO,2018,303197.20344263007,1160701.5,0.2612189296237061,27465,0.023662414496750456
937,SK,SOX,2018,123894.91956025518,1160701.5,0.10674141418810536,27465,0.023662414496750456
938,SK,NOX,2018,146170.15267162566,1160701.5,0.12593259565153114,27465,0.023662414496750456
939,SK,VOC,2018,288691.1464797793,1160701.5,0.24872126595837024,27465,0.023662414496750456
940,NL,NH3,2018,923.7939728304156,526307.0,0.0017552378608500657,27465,0.0521843714790037
941,NL,CO,2018,84396.20982526918,526307.0,0.16035547660447075,27465,0.0521843714790037
942,NL,SOX,2018,18589.12775885592,526307.0,0.03531993258470041,27465,0.0521843714790037
943,NL,NOX,2018,40353.207807653314,526307.0,0.07667237526320819,27465,0.0521843714790037
944,NL,VOC,2018,21469.79463172053,526307.0,0.04079329104822951,27465,0.0521843714790037
945,PE,NH3,2018,2692.1390421653387,153025.75,0.017592719148021418,27465,0.1794795973880213
946,PE,CO,2018,20655.81457330117,153025.75,0.13498260634763215,27465,0.1794795973880213
947,PE,SOX,2018,314.5218496758175,153025.75,0.0020553524467340793,27465,0.1794795973880213
948,PE,NOX,2018,4163.778412021345,153025.75,0.027209658583743877,27465,0.1794795973880213
949,PE,VOC,2018,5244.752020482734,153025.75,0.0342736566916531,27465,0.1794795973880213
950,AB,NH3,2019,131440.5311861856,4355711.25,0.030176594278646364,25580,0.005872749255359845
951,AB,CO,2019,992062.7619323296,4355711.25,0.22776137007069272,25580,0.005872749255359845
952,AB,SOX,2019,221287.8184768282,4355711.25,0.050804060640343915,25580,0.005872749255359845
953,AB,NOX,2019,625636.7223761571,4355711.25,0.14363594978343824,25580,0.005872749255359845
954,AB,VOC,2019,492636.6127706006,4355711.25,0.11310130183000551,25580,0.005872749255359845
955,BC,NH3,2019,21088.673201511338,5084827.75,0.004147372190043476,25580,0.005030652218258524
956,BC,CO,2019,679666.7428935495,5084827.75,0.13366563752204771,25580,0.005030652218258524
957,BC,SOX,2019,68922.92225545063,5084827.75,0.013554622819907838,25580,0.005030652218258524
958,BC,NOX,2019,220584.65206492456,5084827.75,0.04338094875778724,25580,0.005030652218258524
959,BC,VOC,2019,139949.588154865,5084827.75,0.027522975218750526,25580,0.005030652218258524
960,ON,NH3,2019,88773.94820957218,14519330.5,0.006114190196963433,25580,0.0017617892229948207
961,ON,CO,2019,1280203.8205470282,14519330.5,0.08817237272386824,25580,0.0017617892229948207
962,ON,SOX,2019,111352.91708671878,14519330.5,0.00766928730541114,25580,0.0017617892229948207
963,ON,NOX,2019,271466.7589484966,14519330.5,0.018696919871649495,25580,0.0017617892229948207
964,ON,VOC,2019,347154.5776211452,14519330.5,0.023909819920494624,25580,0.0017617892229948207
965,MB,NH3,2019,59197.97871464723,1367630.5,0.043285067651421365,25580,0.018703882371737104
966,MB,CO,2019,175841.30822345673,1367630.5,0.12857369605566468,25580,0.018703882371737104
967,MB,SOX,2019,2036.0494274113016,1367630.5,0.0014887423375036617,25580,0.018703882371737104
968,MB,NOX,2019,41662.90579090606,1367630.5,0.030463568771613426,25580,0.018703882371737104
969,MB,VOC,2019,63751.36961581039,1367630.5,0.04661446905126084,25580,0.018703882371737104
970,NB,NH3,2019,3660.218030763608,776155.5,0.004715830823544519,25580,0.03295731332187944
971,NB,CO,2019,125653.49784785636,776155.5,0.16189216960758038,25580,0.03295731332187944
972,NB,SOX,2019,19590.97929139317,776155.5,0.025241049366258657,25580,0.03295731332187944
973,NB,NOX,2019,26794.5082908475,776155.5,0.03452208776572156,25580,0.03295731332187944
974,NB,VOC,2019,26479.740130416994,776155.5,0.034116539959347054,25580,0.03295731332187944
975,NS,NH3,2019,3480.096009492529,969091.0,0.003591093106315639,25580,0.026395869944102257
976,NS,CO,2019,122440.59820813734,969091.0,0.12634582119546806,25580,0.026395869944102257
977,NS,SOX,2019,52819.356216597065,969091.0,0.054504021001739844,25580,0.026395869944102257
978,NS,NOX,2019,39106.6926944727,969091.0,0.04035399430442828,25580,0.026395869944102257
979,NS,VOC,2019,30892.15349106558,969091.0,0.03187745370771742,25580,0.026395869944102257
980,QC,NH3,2019,62828.06001226904,8490003.75,0.007400239371186266,25580,0.003012955088506292
981,QC,CO,2019,1262748.9517268634,8490003.75,0.14873361530928222,25580,0.003012955088506292
982,QC,SOX,2019,92153.69684401766,8490003.75,0.010854376459376435,25580,0.003012955088506292
983,QC,NOX,2019,175924.23218355278,8490003.75,0.020721337394409605,25580,0.003012955088506292
984,QC,VOC,2019,234461.6543031893,8490003.75,0.02761620150087558,25580,0.003012955088506292
985,SK,NH3,2019,101232.24785602144,1171687.5,0.08639867529185166,25580,0.021831759748226383
986,SK,CO,2019,297914.2473161422,1171687.5,0.25426083944408573,25580,0.021831759748226383
987,SK,SOX,2019,122700.54781818629,1171687.5,0.10472122286717771,25580,0.021831759748226383
988,SK,NOX,2019,144583.9461762432,1171687.5,0.12339804442416873,25580,0.021831759748226383
989,SK,VOC,2019,276055.140254964,1171687.5,0.23560474977753368,25580,0.021831759748226383
990,NL,NH3,2019,935.516643779568,524052.0,0.0017851599531717615,25580,0.04881194995916436
991,NL,CO,2019,84004.39281666109,524052.0,0.16029781933216758,25580,0.04881194995916436
992,NL,SOX,2019,20690.211060274352,524052.0,0.03948121762778189,25580,0.04881194995916436
993,NL,NOX,2019,41859.573454461606,524052.0,0.07987675546407914,25580,0.04881194995916436
994,NL,VOC,2019,20593.368329911234,524052.0,0.03929642159539747,25580,0.04881194995916436
995,PE,NH3,2019,2890.2042042704043,156841.75,0.018427518210364296,25580,0.16309432915661806
996,PE,CO,2019,21067.99997596865,156841.75,0.13432647860642113,25580,0.16309432915661806
997,PE,SOX,2019,320.0485112346038,156841.75,0.0020405823783182972,25580,0.16309432915661806
998,PE,NOX,2019,4182.269508062997,156841.75,0.026665537129386768,25580,0.16309432915661806
999,PE,VOC,2019,5424.803942804478,156841.75,0.034587754490143584,25580,0.16309432915661806
1000,AB,NH3,2020,133161.78812024335,4415366.5,0.03015871686308336,23255,0.005266833455388131
1001,AB,CO,2020,890235.0708604576,4415366.5,0.2016220105081781,23255,0.005266833455388131
1002,AB,SOX,2020,182536.32978225523,4415366.5,0.04134115022665847,23255,0.005266833455388131
1003,AB,NOX,2020,567697.196882858,4415366.5,0.12857306338734464,23255,0.005266833455388131
1004,AB,VOC,2020,456932.64826396375,4415366.5,0.10348691286758727,23255,0.005266833455388131
1005,BC,NH3,2020,22697.67325284205,5150767.0,0.004406658902031882,23255,0.004514861573043393
1006,BC,CO,2020,645152.2971299121,5150767.0,0.12525363642539297,23255,0.004514861573043393
1007,BC,SOX,2020,69915.38885010494,5150767.0,0.013573782089173309,23255,0.004514861573043393
1008,BC,NOX,2020,209468.75310248425,5150767.0,0.040667487599901964,23255,0.004514861573043393
1009,BC,VOC,2020,131210.9765895798,5150767.0,0.025474065627425935,23255,0.004514861573043393
1010,ON,NH3,2020,91940.16956188958,14726116.5,0.0062433411797258006,23255,0.0015791671891228077
1011,ON,CO,2020,1128215.7986825088,14726116.5,0.07661326043987964,23255,0.0015791671891228077
1012,ON,SOX,2020,112762.00341707269,14726116.5,0.007657280411782203,23255,0.0015791671891228077
1013,ON,NOX,2020,229260.22290267915,14726116.5,0.015568274426097277,23255,0.0015791671891228077
1014,ON,VOC,2020,308194.95906583115,14726116.5,0.02092846128616673,23255,0.0015791671891228077
1015,MB,NH3,2020,62579.30676476699,1379602.0,0.04536040594661865,23255,0.016856310733095486
1016,MB,CO,2020,168297.51026368298,1379602.0,0.12198990017677779,23255,0.016856310733095486
1017,MB,SOX,2020,1934.7061127179136,1379602.0,0.0014023654015563282,23255,0.016856310733095486
1018,MB,NOX,2020,38722.51151862305,1379602.0,0.028067885896528887,23255,0.016856310733095486
1019,MB,VOC,2020,60968.97021455503,1379602.0,0.044193158762132145,23255,0.016856310733095486
1020,NB,NH3,2020,3649.870430828568,782341.75,0.004665314654150271,23255,0.029724861289839127
1021,NB,CO,2020,110068.348905133,782341.75,0.14069087953587162,23255,0.029724861289839127
1022,NB,SOX,2020,12464.550380639332,782341.75,0.015932359970101725,23255,0.029724861289839127
1023,NB,NOX,2020,23737.029064915623,782341.75,0.030340997479574142,23255,0.029724861289839127
1024,NB,VOC,2020,23965.50653908715,782341.75,0.0306330405338679,23255,0.029724861289839127
1025,NS,NH3,2020,3484.3019490912147,980033.75,0.003555287712378492,23255,0.0237287746467915
1026,NS,CO,2020,116101.35871818698,980033.75,0.1184666943543393,23255,0.0237287746467915
1027,NS,SOX,2020,53271.94300725919,980033.75,0.05435725352036008,23255,0.0237287746467915
1028,NS,NOX,2020,33829.79038868492,980033.75,0.03451900548188766,23255,0.0237287746467915
1029,NS,VOC,2020,27927.4974219095,980033.75,0.028496464965527463,23255,0.0237287746467915
1030,QC,NH3,2020,63662.458882374594,8572519.75,0.007426341465398735,23255,0.0027127379904840696
1031,QC,CO,2020,1195876.6866946823,8572519.75,0.1395011876985973,23255,0.0027127379904840696
1032,QC,SOX,2020,99173.62223845931,8572519.75,0.011568783173519,23255,0.0027127379904840696
1033,QC,NOX,2020,154850.47104666324,8572519.75,0.01806358871866854,23255,0.0027127379904840696
1034,QC,VOC,2020,211654.48402008583,8572519.75,0.02468988001107677,23255,0.0027127379904840696
1035,SK,NH3,2020,101701.09717219404,1179189.5,0.08624661021167,23255,0.019721172890362407
1036,SK,CO,2020,278134.9378534839,1179189.5,0.23586958487459725,23255,0.019721172890362407
1037,SK,SOX,2020,106403.94824789609,1179189.5,0.09023481658197947,23255,0.019721172890362407
1038,SK,NOX,2020,129511.8784305268,1179189.5,0.10983126836740559,23255,0.019721172890362407
1039,SK,VOC,2020,213057.76851824767,1179189.5,0.18068153466278972,23255,0.019721172890362407
1040,NL,NH3,2020,930.0339937484376,521827.5,0.0017822632838408049,23255,0.044564535215181264
1041,NL,CO,2020,84009.58398031251,521827.5,0.16099110142779466,23255,0.044564535215181264
1042,NL,SOX,2020,11521.835143597256,521827.5,0.022079777596231046,23255,0.044564535215181264
1043,NL,NOX,2020,37882.78135900267,521827.5,0.07259636826154749,23255,0.044564535215181264
1044,NL,VOC,2020,19427.865916746152,521827.5,0.037230437101812675,23255,0.044564535215181264
1045,PE,NH3,2020,3203.4491502982933,160633.75,0.019942565932117587,23255,0.1447703237955909
1046,PE,CO,2020,20300.249504668816,160633.75,0.12637599199837404,23255,0.1447703237955909
1047,PE,SOX,2020,270.90450446877423,160633.75,0.0016864731382338657,23255,0.1447703237955909
1048,PE,NOX,2020,3301.916250755691,160633.75,0.020555557289521607,23255,0.1447703237955909
1049,PE,VOC,2020,5016.071168287363,160633.75,0.031226757566746487,23255,0.1447703237955909
